ct_disease_raw,match_status,mapped_pubtator_label,mapped_pubtator_id
Mouth Breathing,ambiguous,,
Movement Disorders,ambiguous,,
Moxifloxacin,unmatched,,
Moxifloxacin ECG Profile in Fed and Fasted State,unmatched,,
Mpulse Control Disorders,unmatched,,
Mucociliary Clearance Defect,unmatched,,
Mucopolysaccharidoses,ambiguous,,
Mucopolysaccharidosis Disorders,unmatched,,
Mucopolysaccharidosis I,ambiguous,,
Mucopolysaccharidosis II,ambiguous,,
Mucopolysaccharidosis IV A,unmatched,,
Mucopolysaccharidosis Type I,unmatched,,
Mucopolysaccharidosis Type II,unmatched,,
Mucopolysaccharidosis Type VI,unmatched,,
Mucopolysaccharidosis VI,unmatched,,
Mucosal Melanoma,unmatched,,
Mucosal-Associated Lymphoid Tissue Lymphoma,unmatched,,
Mucositis,ambiguous,,
Multi Organ Failure,unmatched,,
Multi Vessel Coronary Artery Disease,unmatched,,
Multi-drug Resistant Tuberculosis,unmatched,,
Multi-ligament Knee Injury,unmatched,,
"Multi-vessel Diseases, Angina",unmatched,,
Multidetector Computed Tomography,unmatched,,
Multidrug Resistant Pulmonary Tuberculosis,unmatched,,
Multidrug Resistant Tuberculosis,ambiguous,,
Multifunctional Enzyme Deficiency,unmatched,,
Multimodal Analgesia,unmatched,,
Multimodal Analgesic Approach,unmatched,,
Multimodal Pain Management,unmatched,,
Multimorbidity,unmatched,,
Multiple Dose,unmatched,,
Multiple Graft Failure,unmatched,,
Multiple Myeloma,ambiguous,,
Multiple Myeloma Progression,unmatched,,
Multiple Myeloma Stage I,unmatched,,
Multiple Myeloma Stage II,unmatched,,
Multiple Myeloma Stage III,unmatched,,
Multiple Myeloma With Failed Remission,unmatched,,
Multiple Myeloma and Plasma Cell Neoplasm,unmatched,,
Multiple Myeloma in Relapse,unmatched,,
"Multiple Myeloma, Neoplasms",unmatched,,
"Multiple Myeloma, Refractory",unmatched,,
Multiple Organ Dysfunction,unmatched,,
Multiple Pulmonary Nodules,ambiguous,,
Multiple Sclerosis,ambiguous,,
"Multiple Sclerosis, Primary Progressive",unmatched,,
"Multiple Sclerosis, Relapsing-Remitting",ambiguous,,
"Multiple Sclerosis, Relapsing-remitting",ambiguous,,
"Multiple Sclerosis, Secondary Progressive",unmatched,,
Multiple System Atrophy,ambiguous,,
Multiple Trauma,ambiguous,,
Multisystem Inflammatory Syndrome in Children (MIS-C),unmatched,,
Multivessel Coronary Artery Disease,unmatched,,
Muscle Aches,unmatched,,
Muscle Anabolism,unmatched,,
Muscle Atrophy,unmatched,,
Muscle Cramp,ambiguous,,
Muscle Cramps,ambiguous,,
Muscle Damage,unmatched,,
Muscle Fatigue,unmatched,,
Muscle Force,unmatched,,
Muscle Function,unmatched,,
Muscle Hypotrophy,unmatched,,
Muscle Injury,unmatched,,
Muscle Invasive Bladder Cancer,unmatched,,
Muscle Loss,unmatched,,
Muscle Pain,unmatched,,
Muscle Soreness,unmatched,,
Muscle Spasm,unmatched,,
Muscle Spasms,unmatched,,
Muscle Spasticity,ambiguous,,
Muscle Stiffness,unmatched,,
"Muscle Strain, Multiple Sites",unmatched,,
Muscle Strength,unmatched,,
Muscle Type Temporomandibular Disorders,unmatched,,
Muscle Weakness,ambiguous,,
Muscle-Invasive Bladder Carcinoma,unmatched,,
Muscular Diseases,ambiguous,,
Muscular Dystrophy,ambiguous,,
"Muscular Dystrophy, Duchenne",ambiguous,,
Musculoskeletal Abnormalities,ambiguous,,
Musculoskeletal Complications,unmatched,,
Musculoskeletal Degeneration,unmatched,,
Musculoskeletal Disease,unmatched,,
Musculoskeletal Diseases,ambiguous,,
Musculoskeletal Injury,unmatched,,
Musculoskeletal Pain,ambiguous,,
Music Therapy,unmatched,,
Myalgia,ambiguous,,
Myalgic Encephalomyelitis,unmatched,,
Myasthenia Gravis,ambiguous,,
Mycobacterium Abscessus Infection,unmatched,,
Mycobacterium Avium Complex,unmatched,,
Mycobacterium Avium Complex Pulmonary Disease,unmatched,,
Mycobacterium Avium-Intracellulare Infection,ambiguous,,
Mycobacterium Avium-intracellulare Infection,ambiguous,,
"Mycobacterium Infections, Nontuberculous",ambiguous,,
Mycobacterium Tuberculosis,unmatched,,
Mycoplasma Infections,ambiguous,,
Mycoplasma Pneumoniae,unmatched,,
Mycoplasma Pneumoniae Pneumonia,unmatched,,
Mycoses,ambiguous,,
Mycosis Fungoides,ambiguous,,
Myelin Degeneration,unmatched,,
Myelodysplasia,unmatched,,
Myelodysplastic Syndrome,ambiguous,,
Myelodysplastic Syndrome (MDS),unmatched,,
Myelodysplastic Syndrome With Excess Blasts,unmatched,,
Myelodysplastic Syndrome With Excess Blasts-1,unmatched,,
Myelodysplastic Syndrome With Excess Blasts-2,unmatched,,
Myelodysplastic Syndromes,ambiguous,,
"Myelodysplastic/Myeloproliferative Disease, Unclassifiable",unmatched,,
Myelodysplastic/Myeloproliferative Diseases,ambiguous,,
Myelodysplastic/Myeloproliferative Neoplasm With Ring Sideroblasts and Thrombocytosis,unmatched,,
"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable",unmatched,,
Myelodysplastic/Myeloproliferative Neoplasms,unmatched,,
Myelofibrosis,unmatched,,
Myelofibrosis With Myeloid Metaplasia,unmatched,,
Myeloid Malignancy,unmatched,,
Myeloid Metaplasia,unmatched,,
Myeloma,unmatched,,
"Myeloma, Plasma-Cell",unmatched,,
Myelomeningocele,unmatched,,
Myeloproliferative Diseases,unmatched,,
Myeloproliferative Disorder,ambiguous,,
Myeloproliferative Disorders,ambiguous,,
Myeloproliferative Neoplasm,unmatched,,
Myeloproliferative Neoplasm (MPN),unmatched,,
Myeloproliferative Neoplasms,unmatched,,
Myeloproliferative Syndrome,unmatched,,
Myeloproliferative Syndromes,unmatched,,
Myeloproliferative-Myelodysplastic Diseases,ambiguous,,
Myocardial Bridge of Coronary Artery,unmatched,,
Myocardial Bridging,ambiguous,,
Myocardial Disease,unmatched,,
Myocardial Dysfunction,unmatched,,
Myocardial Edema,unmatched,,
Myocardial Failure,unmatched,,
Myocardial Fibrosis,unmatched,,
Myocardial Infarction,ambiguous,,
Myocardial Infarction With Non-Obstructive Coronary Arteries,unmatched,,
"Myocardial Infarction, Acute",unmatched,,
Myocardial Injury,unmatched,,
Myocardial Injury After Non-cardiac Surgery,unmatched,,
Myocardial Injury After Noncardiac Surgery (MINS),unmatched,,
Myocardial Ischaemia,unmatched,,
Myocardial Ischemia,ambiguous,,
"Myocardial Remodeling, Ventricular",unmatched,,
Myocardial Reperfusion Injury,ambiguous,,
Myocardial Strain,unmatched,,
Myocarditis,ambiguous,,
Myocarditis Allergic,unmatched,,
Myoclonic Epilepsy,ambiguous,,
Myofacial Pain,unmatched,,
Myofascial Pain Syndrome,ambiguous,,
Myofascial Pain Syndrome Lower Back,unmatched,,
Myofascial Pain Syndromes,ambiguous,,
Myofascial Pain of the Masticatory Muscles,unmatched,,
Myofascial Pelvic Pain,unmatched,,
Myofascial Trigger Point Pain,unmatched,,
Myoma,ambiguous,,
Myomectomy,unmatched,,
Myopathic Symptoms,unmatched,,
Myopathy,unmatched,,
"Myopia, Degenerative",ambiguous,,
Myopic Progression,unmatched,,
Myositis,ambiguous,,
"Myositis Ossificans Traumatica, Thigh",unmatched,,
Myotonia Congenita,ambiguous,,
Myotonic Dystrophy 1,unmatched,,
Myotoxicity of Atorvastatin Treatment,unmatched,,
Myringoplasty,unmatched,,
Myxofibrosarcoma (MFS),unmatched,,
Ménière,unmatched,,
Ménière's Vertigo,unmatched,,
N of 1 Study Design,unmatched,,
N-RAS Gene Amplification,unmatched,,
N/A - Healthy Subjects,unmatched,,
NAFLD,unmatched,,
NAION( Non-arteritic Anterior Ischemic Optic Neuropathy),unmatched,,
NASH,unmatched,,
NASH - Nonalcoholic Steatohepatitis,unmatched,,
NCOR Gene Mutations,unmatched,,
NESIS,unmatched,,
NF1 Mutation,unmatched,,
NHL,unmatched,,
NIR Spectroscopy,unmatched,,
"NLM Classification WM 203, Psychology:Schizophrenic Psychology",unmatched,,
NMO Spectrum Disorder,unmatched,,
NOACs,unmatched,,
NODULOCYSTIC ACNE,unmatched,,
NSAID (Non-Steroidal Anti-Inflammatory Drug),unmatched,,
NSAID Associated Gastric Ulcers,unmatched,,
NSAID-induced Gastropathy,unmatched,,
NSAIDs,unmatched,,
NSBB,unmatched,,
NSCLC,unmatched,,
NSTEMI,unmatched,,
Nail Abnormality,unmatched,,
Nail Bed Injury,unmatched,,
Nail Damage,unmatched,,
Nail Diseases,ambiguous,,
Nail Psoriasis,unmatched,,
Nalbuphine,unmatched,,
Naltrexone,unmatched,,
Narcolepsy,ambiguous,,
Narcotic Abuse,unmatched,,
Narcotic Use,unmatched,,
Narcotic-Related Disorders,ambiguous,,
Narcotics,unmatched,,
Nasal Allergy,unmatched,,
Nasal Chondromesenchymal Hamartoma,unmatched,,
Nasal Congestion,unmatched,,
Nasal Obstruction,ambiguous,,
Nasal Polyposis,unmatched,,
Nasal Polyps,ambiguous,,
Nasal Sinus,unmatched,,
Nasal Surgical Procedures,unmatched,,
Nasal and Nasal-type NK/T-cell Lymphoma,unmatched,,
Nasopharyngeal Cancer,unmatched,,
Nasopharyngeal Cancinoma (NPC),unmatched,,
Nasopharyngeal Carcinoma,ambiguous,,
Nasopharyngeal Neoplasms,ambiguous,,
Natriuretic Peptides,unmatched,,
Natural Killer Cell Malignancies,unmatched,,
Nausea,ambiguous,,
Nausea Gravidarum,unmatched,,
Nausea Persistent,unmatched,,
Nausea Post Chemotherapy,unmatched,,
Nausea With Vomiting Chemotherapy-Induced,unmatched,,
Nausea and Vomiting,unmatched,,
Nausea and Vomiting Post-foregut Surgery,unmatched,,
"Nausea and Vomiting, Chemotherapy-Induced",unmatched,,
"Nausea and Vomiting, Postoperative",ambiguous,,
Nausea and Vomitting,unmatched,,
"Nausea, Postoperative",unmatched,,
Nebulizers and Vaporizers,unmatched,,
Neck Cancer,unmatched,,
Neck Pain,ambiguous,,
"Necrosis, Pulp",unmatched,,
Necrotic Primary Molars,unmatched,,
Necrotic Pulp,unmatched,,
Necrotizing Enterocolitis,ambiguous,,
Necrotizing Soft Tissue Infection,unmatched,,
Need of Long Term Oral Anticoagulation Therapy (OAT),unmatched,,
Negative Affectivity,unmatched,,
Negative Behaviour Change,unmatched,,
Negative Feedback,unmatched,,
Negative Symptoms,unmatched,,
Negative Symptoms With Primary Psychotic Disorder,unmatched,,
Negative Symptoms in Schizophrenia,unmatched,,
Negative Symptoms of Schizophrenia,unmatched,,
Neisseria Gonorrheae Infection,unmatched,,
Neisseria Gonorrhoeae,unmatched,,
Neisseria Gonorrhoeae Infection,unmatched,,
Neisseriaceae Infection,ambiguous,,
Neoadjuvant Chemotherapy,unmatched,,
Neoadjuvant Therapy,unmatched,,
Neobladder Diversion,unmatched,,
Neointimal Coverage,unmatched,,
Neonatal Abstinence Syndrome,ambiguous,,
Neonatal Adrenoleukodystrophy,unmatched,,
Neonatal Complications,unmatched,,
Neonatal Convulsion,unmatched,,
Neonatal Death,unmatched,,
Neonatal Diseases and Abnormalities,unmatched,,
Neonatal Encephalopathy,unmatched,,
Neonatal Herpes Simplex Infection,unmatched,,
Neonatal Hypoglycemia,unmatched,,
Neonatal Infection,unmatched,,
Neonatal Infections,unmatched,,
Neonatal Jaundice,ambiguous,,
Neonatal Male Circumcision,unmatched,,
Neonatal Mortality,unmatched,,
Neonatal SEPSIS,ambiguous,,
Neonatal Seizure,unmatched,,
Neonatal Seizures,unmatched,,
Neonatal Sepsis,ambiguous,,
Neonates,unmatched,,
Neoplasm Malignant,unmatched,,
Neoplasm Metastases,unmatched,,
Neoplasm Metastasis,ambiguous,,
"Neoplasm, Fibrous Tissue",ambiguous,,
Neoplasms,ambiguous,,
Neoplasms by Histologic Type,ambiguous,,
"Neoplasms, Adipose Tissue",ambiguous,,
"Neoplasms, Advanced Solid",unmatched,,
"Neoplasms, Breast",ambiguous,,
"Neoplasms, Colorectal",ambiguous,,
"Neoplasms, Connective Tissue",unmatched,,
"Neoplasms, Connective and Soft Tissue",unmatched,,
"Neoplasms, Germ Cell and Embryonal",ambiguous,,
"Neoplasms, Plasma Cell",ambiguous,,
Neovascular Age-related Macular Degeneration,unmatched,,
Nephrectomy,unmatched,,
Nephrectomy / Methods,unmatched,,
Nephritis,ambiguous,,
Nephritis of Lupus,unmatched,,
"Nephritis, Lupus",ambiguous,,
Nephrocalcinosis,ambiguous,,
Nephrogenic Diabetes Insipidus,ambiguous,,
Nephrolithiasis,ambiguous,,
Nephrolithiasis(Primary),unmatched,,
Nephropathy,unmatched,,
"Nephropathy, IGA",unmatched,,
Nephrotic Syndrome,ambiguous,,
Nephrotic Syndrome in Children,unmatched,,
Nephrotoxicity,unmatched,,
Nerve Block,unmatched,,
Nerve Blocks,unmatched,,
Nerve Condition,unmatched,,
Nerve Pain,unmatched,,
Nervous System Diseases,ambiguous,,
Netherton Syndrome,ambiguous,,
Neural Activity,unmatched,,
Neural Tube Defects,ambiguous,,
Neuralgia,ambiguous,,
Neuralgia Peripheral,unmatched,,
"Neuralgia, Diabetic",unmatched,,
"Neuralgia, Postherpetic",ambiguous,,
"Neuritis, With Demyelination",unmatched,,
Neuro-Degenerative Disease,unmatched,,
Neuro: Cerebral Palsy,unmatched,,
Neurobehavioral Manifestations,ambiguous,,
Neuroblastoma,ambiguous,,
Neuroblastoma Recurrent,unmatched,,
"Neuroborreliosis, Borrelia Burgdorferi",unmatched,,
"Neuroborreliosis, Lyme",ambiguous,,
Neurocognitive Disorders,ambiguous,,
Neurocognitive Dysfunction,unmatched,,
Neurocognitive Function,unmatched,,
Neurocritical Care,unmatched,,
Neurocysticercosis,ambiguous,,
Neurodegenerative Diseases,ambiguous,,
Neurodegenerative Disorders,unmatched,,
Neurodevelopmental Abnormality,unmatched,,
Neurodevelopmental Disability,unmatched,,
Neurodevelopmental Disorder of Foetus,unmatched,,
Neurodevelopmental Disorders,ambiguous,,
Neuroendocrine Cell Hyperplasia of Infancy,unmatched,,
Neuroendocrine Prostate Cancer (NEPC),unmatched,,
Neuroendocrine Tumor (NET),unmatched,,
Neuroendocrine Tumors,ambiguous,,
Neurofibromatosis 1,ambiguous,,
Neurofibromatosis Type 1,unmatched,,
Neurofibromatosis Type 1 (NF1),unmatched,,
Neurofibromatosis Type 2,unmatched,,
Neurogenic Bladder,unmatched,,
Neurogenic Detrusor Overactivity,unmatched,,
Neurogenic Lower Urinary Tract Dysfunction,unmatched,,
Neuroimaging,unmatched,,
Neurologic Claudication in Patients With Lumbar Spinal Stenosis,unmatched,,
Neurologic Complication,unmatched,,
Neurologic Impairment by Opioids,unmatched,,
Neurologic Symptoms,unmatched,,
Neurological Dysphagia,unmatched,,
Neurologically Impaired,unmatched,,
Neurology,unmatched,,
Neuroma,ambiguous,,
Neuromuscular Blockade,unmatched,,
Neuromuscular Diseases,ambiguous,,
Neuromuscular Function,unmatched,,
Neuromyelitis Optica,ambiguous,,
Neuromyelitis Optica Spectrum Disorders,unmatched,,
Neuronal Plasticity,unmatched,,
Neuropathic,unmatched,,
Neuropathic Bladder,unmatched,,
Neuropathic Eye Pain,unmatched,,
Neuropathic Pain,unmatched,,
Neuropathic Pain Caused by Lumbar Radicular Pain,unmatched,,
Neuropathic Pain Secondary to Radiation Therapy,unmatched,,
"Neuropathic, Cervical",unmatched,,
"Neuropathic, Lumbar, Lumbosacral",unmatched,,
"Neuropathic, Polyneuropathy (Manifestation)",unmatched,,
Neuropathy,unmatched,,
Neuropathy in Cacer Patien,unmatched,,
"Neuropathy, Diabetic",ambiguous,,
Neuroprotection,unmatched,,
Neurosurgery,unmatched,,
Neurosurgical Procedures,unmatched,,
Neurotic Disorders,ambiguous,,
Neurotic Excoriation,unmatched,,
Neuroticism,unmatched,,
Neurotoxicity,unmatched,,
Neutropenia,ambiguous,,
"Neutropenia, Febrile",ambiguous,,
Neutropenic Fever,unmatched,,
Neutrophils.Hypersegmented &#X7C,unmatched,,
New Occurred Episode,unmatched,,
New Onset Diabetes After Transplant,unmatched,,
New Onset Diabetes After Transplantation,unmatched,,
Newly Diagnosed,unmatched,,
Newly Diagnosed Mantle Cell Lymphoma,unmatched,,
Newly Diagnosed Multiple Myeloma,unmatched,,
Newly Diagnosed Type 2 Diabetes,unmatched,,
Newly-diagnosed Glioblastoma,unmatched,,
Nicotine Addiction,unmatched,,
Nicotine Dependence,unmatched,,
Nicotine Replacement Therapy,unmatched,,
Nicotine Use Disorder,unmatched,,
Nicotine Withdrawal,unmatched,,
Niemann-Pick B,unmatched,,
Niemann-Pick C Subtype 2,unmatched,,
Niemann-Pick Disease,unmatched,,
Night Eating Syndrome,ambiguous,,
"Night Wetting and Day Wetting, Menstruation's Disorders, Urolithiasis, Defects of Urinary",unmatched,,
Nitric Oxide,unmatched,,
Nitric Oxyde,unmatched,,
Nitrous Oxide,unmatched,,
Nitrous Oxide Abuse,unmatched,,
No Bone Involved,unmatched,,
No Condition,unmatched,,
No Evidence of Disease,unmatched,,
No-Reflow Phenomenon,ambiguous,,
Nocardia Infections,ambiguous,,
Nociplastic Pain,unmatched,,
Nocturia,ambiguous,,
Nocturnal Blood Pressure,unmatched,,
Nocturnal Enuresis,ambiguous,,
Nocturnal Hypertension,unmatched,,
Nocturnal Hypoglycemia,unmatched,,
Nocturnal Polyurea in Patients With BPH,unmatched,,
Nodal Marginal Zone B-cell Lymphoma,unmatched,,
Nodding Syndrome,ambiguous,,
Node,unmatched,,
Nodular Goiter,ambiguous,,
Nodular Hyperplasia of Thyroid,unmatched,,
Nodular Prurigo,unmatched,,
Non Alcholic Fatty Liver Disease,unmatched,,
Non Alcoholic Fatty Liver Disease,ambiguous,,
Non Alcoholic Steatohepatitis,unmatched,,
Non Cancer Pain,unmatched,,
Non Cirrhotic Portal Hypertension,unmatched,,
Non Cystic Fibrosis Bronchiectasis,unmatched,,
Non Diabetic Subjects With Normoglycemia,unmatched,,
Non Erosive Reflux Disease,unmatched,,
Non Familial Chylocmicronemia Syndrome (Non-FCS),unmatched,,
Non Hodgkin Lymphoma,ambiguous,,
Non Hodgkin Lymphoma (NHL),unmatched,,
Non Hodgkin&#39,unmatched,,
Non Hodgkin's Lymphoma,unmatched,,
Non Infectious Uveitis,unmatched,,
Non Muscle Invasive Bladder Cancer,unmatched,,
Non ST Elevation Myocardial Infarction,unmatched,,
Non ST Segment Elevation Acute Coronary Syndrome,unmatched,,
Non Small Cell Lung Cancer,unmatched,,
Non Small Cell Lung Cancer (NSCLC),unmatched,,
Non Small Cell Lung Carcinoma,ambiguous,,
Non Specific Low Back Pain,unmatched,,
Non Thyroid Cancer,unmatched,,
Non Valvular Atrial Fibrillation,unmatched,,
Non-Alcoholic Fatty Liver Disease,ambiguous,,
Non-Alcoholic Steatohepatitis,unmatched,,
Non-Cancer Thyroid Disease,unmatched,,
Non-Cardiac Chest Pain,unmatched,,
Non-Convulsive Status Epilepticus,unmatched,,
Non-Coronary Atherosclerotic Disease,unmatched,,
Non-Dystrophic Myotonia,unmatched,,
Non-Erosive Reflux Disease,unmatched,,
Non-Fluoride Enamel Opacities,unmatched,,
Non-Hodgkin Lymphoma,ambiguous,,
Non-Hodgkin's Disease,unmatched,,
Non-Hodgkin's Lymphoma,unmatched,,
Non-Hodgkins's Lymphoma,unmatched,,
Non-Infectious Uveitis,unmatched,,
Non-Insulin-Dependent Diabetes Mellitus,unmatched,,
Non-Invasive Positive Pressure Ventilation,unmatched,,
Non-Obstructive Coronary Atherosclerosis,unmatched,,
Non-Opioid Pain Management,unmatched,,
Non-ST Elevation Myocardial Infarction,unmatched,,
Non-ST Elevation Myocardial Infarction (nSTEMI),unmatched,,
Non-ST Segment Elevation Myocardial Infarction,unmatched,,
Non-Severe Pneumonia,unmatched,,
Non-Small Cell Lung Cancer,unmatched,,
Non-Small Cell Lung Cancer (NSCLC),unmatched,,
Non-Small-Cell Lung Carcinoma,ambiguous,,
Non-Squamous Cell Lung Cancer,unmatched,,
Non-Traumatic Osteonecrosis,unmatched,,
Non-Traumatic Subarachnoid Hemorrhage,unmatched,,
Non-Tuberculous Mycobacterial (NTM) Pneumonia,unmatched,,
Non-Valvular Atrial Fibrillation,unmatched,,
Non-acute Carotid Artery Occlusion,unmatched,,
Non-adherence,unmatched,,
Non-alcoholic Fatty Liver Disease,ambiguous,,
Non-alcoholic Fatty Liver Disease (NAFLD,unmatched,,
Non-alcoholic Fatty Liver Disease NAFLD,unmatched,,
Non-alcoholic Steatohepatitis,unmatched,,
Non-alcoholic Steatohepatitis NASH,unmatched,,
Non-anemic Iron Deficiency,unmatched,,
Non-asthmatic Smokers,unmatched,,
Non-critical Emergency Room Patients Receiving Lortab Medication or Prescription During Their Emergency Room Visit,unmatched,,
Non-critically Ill,unmatched,,
Non-cyclical Mastalgia,unmatched,,
Non-diabetic Chronic Kidney Disease,unmatched,,
Non-diabetic Obesity,unmatched,,
Non-erosive Esophagitis,unmatched,,
Non-erosive Reflux Disease,unmatched,,
Non-erosive Reflux Disease(NERD),unmatched,,
Non-hodgkin Lymphoma,ambiguous,,
"Non-hodgkin Lymphoma,B Cell",unmatched,,
Non-infectious Intermediate Posterior- or Pan-uveitis,unmatched,,
Non-infectious Uveitis,unmatched,,
Non-ischemic Cardiomyopathy,unmatched,,
Non-major Orthopaedic Surgery,unmatched,,
Non-malignant Pain,unmatched,,
Non-melanoma Skin Cancer,unmatched,,
Non-melanomatous Skin Cancer,unmatched,,
